##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R2_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.0834538701848	32.0	32.0	32.0	32.0	32.0
2	31.44966346156874	32.0	32.0	32.0	32.0	32.0
3	34.84036122866114	37.0	32.0	37.0	32.0	37.0
4	35.71183164312641	37.0	37.0	37.0	32.0	37.0
5	36.147384348891734	37.0	37.0	37.0	37.0	37.0
6	39.358098052441676	41.0	41.0	41.0	37.0	41.0
7	39.477880793534126	41.0	41.0	41.0	37.0	41.0
8	39.627735024244494	41.0	41.0	41.0	37.0	41.0
9	39.76781536382376	41.0	41.0	41.0	37.0	41.0
10-11	39.766150062983755	41.0	41.0	41.0	37.0	41.0
12-13	39.74842217103975	41.0	41.0	41.0	37.0	41.0
14-15	39.70020439591785	41.0	41.0	41.0	37.0	41.0
16-17	39.50863304940972	41.0	41.0	41.0	37.0	41.0
18-19	39.58361856523444	41.0	41.0	41.0	37.0	41.0
20-21	39.563514403989146	41.0	41.0	41.0	37.0	41.0
22-23	39.57187477473593	41.0	41.0	41.0	37.0	41.0
24-25	39.61224364126241	41.0	41.0	41.0	37.0	41.0
26-27	39.63314047437098	41.0	41.0	41.0	37.0	41.0
28-29	39.63951090637357	41.0	41.0	41.0	37.0	41.0
30-31	39.568998895143274	41.0	41.0	41.0	37.0	41.0
32-33	39.23567311951776	41.0	41.0	41.0	37.0	41.0
34-35	39.05044775697252	41.0	41.0	41.0	37.0	41.0
36-37	38.96282943795648	41.0	41.0	41.0	34.5	41.0
38-39	38.960863055268256	41.0	41.0	41.0	32.0	41.0
40-41	39.27668981724336	41.0	41.0	41.0	37.0	41.0
42-43	39.43346947003799	41.0	41.0	41.0	37.0	41.0
44-45	39.536970917792644	41.0	41.0	41.0	37.0	41.0
46-47	39.52217197304667	41.0	41.0	41.0	37.0	41.0
48-49	39.48930898814318	41.0	41.0	41.0	37.0	41.0
50-51	39.50722531135741	41.0	41.0	41.0	37.0	41.0
52-53	39.57584889244934	41.0	41.0	41.0	37.0	41.0
54-55	39.39207260275401	41.0	41.0	41.0	37.0	41.0
56-57	39.51636836255437	41.0	41.0	41.0	37.0	41.0
58-59	39.45388486531908	41.0	41.0	41.0	37.0	41.0
60-61	39.38234601585015	41.0	41.0	41.0	37.0	41.0
62-63	39.45668032023127	41.0	41.0	41.0	37.0	41.0
64-65	39.41567577868649	41.0	41.0	41.0	37.0	41.0
66-67	39.39857574316065	41.0	41.0	41.0	37.0	41.0
68-69	39.335050058465654	41.0	41.0	41.0	37.0	41.0
70-71	39.388859968932124	41.0	41.0	41.0	37.0	41.0
72-73	39.320446918874765	41.0	41.0	41.0	37.0	41.0
74-75	39.315060411021925	41.0	41.0	41.0	37.0	41.0
76-77	38.77873044664089	41.0	39.0	41.0	34.5	41.0
78-79	38.921411482703924	41.0	41.0	41.0	34.5	41.0
80-81	39.28387152765963	41.0	41.0	41.0	37.0	41.0
82-83	39.374638503543025	41.0	41.0	41.0	37.0	41.0
84-85	39.27731128297151	41.0	41.0	41.0	37.0	41.0
86-87	39.233577692998	41.0	41.0	41.0	37.0	41.0
88-89	39.23696225057763	41.0	41.0	41.0	37.0	41.0
90-91	39.17145563761005	41.0	41.0	41.0	37.0	41.0
92-93	39.08508787267708	41.0	41.0	41.0	37.0	41.0
94-95	38.96333840735465	41.0	41.0	41.0	37.0	41.0
96-97	38.932714390783296	41.0	41.0	41.0	37.0	41.0
98-99	38.79954358794333	41.0	41.0	41.0	34.5	41.0
100-101	38.48609815214692	41.0	39.0	41.0	34.5	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1103	16-17	-0.06613029347681021
1103	18-19	-0.06368980390394086
1103	20-21	-0.06983944446023571
1103	22-23	-0.0761559726080634
1103	24-25	-0.037079044686478824
1103	26-27	-0.0940418469763884
1103	28-29	-0.08280124547114553
1103	30-31	-0.09495678499352778
1103	32-33	-0.02213139886391957
1103	34-35	-0.17372898800365277
1103	36-37	-0.1671930133258357
1103	38-39	-0.33926570461554206
1103	40-41	-0.21438949897107307
1103	42-43	-0.1652769135913701
1103	44-45	-0.06000286624396267
1103	46-47	-0.04448415315722798
1103	48-49	0.012750414316734293
1103	50-51	-0.034746747901131414
1103	52-53	-0.039455991740922514
1103	54-55	0.07909775492240811
1103	56-57	-0.11240336989908428
1103	58-59	-0.0668474351944397
1103	60-61	0.0406344019840148
1103	62-63	-0.07788545042141948
1103	64-65	-0.055246548153697006
1103	66-67	-0.00550545871585939
1103	68-69	-0.04201206853603168
1103	70-71	-0.10998452997075248
1103	72-73	-0.0902083073284885
1103	74-75	-0.16312002227777356
1103	76-77	-0.14099995202499827
1103	78-79	0.010554591765206567
1103	80-81	-0.04468281558140319
1103	82-83	-0.09409067112766678
1103	84-85	-0.049220895751723504
1103	86-87	-0.086517102573751
1103	88-89	-0.20837193948405996
1103	90-91	-0.2279899603179274
1103	92-93	-0.12926900766271388
1103	94-95	-0.13266966379608647
1103	96-97	-0.2323115757032994
1103	98-99	-0.12609270469749845
1103	100-101	-0.005877010827283868
1104	1	-0.4420783622790516
1104	2	-0.47852063494399744
1104	3	-1.0300324943114063
1104	4	-0.8923801659839228
1104	5	-0.6814848091223809
1104	6	-1.0483449708458394
1104	7	-0.9500348688261155
1104	8	-0.943998893622684
1104	9	-0.6821014610587355
1104	10-11	-0.4201678488071394
1104	12-13	-0.09395457623440251
1104	14-15	-0.021882677590816968
1104	16-17	-0.002747196995009915
1104	18-19	-0.040742319577681485
1104	20-21	0.01609921601898634
1104	22-23	0.0035725095544307806
1104	24-25	0.07693706858086813
1104	26-27	-0.009437105359594966
1104	28-29	-0.024119368895810567
1104	30-31	-0.018968713020797168
1104	32-33	0.12172691302175309
1104	34-35	-0.05605156830138469
1104	36-37	-0.07208535503914248
1104	38-39	-0.15377249523306347
1104	40-41	-0.15928121446452792
1104	42-43	-0.03806259646324861
1104	44-45	0.01867056325969685
1104	46-47	0.10771288270020563
1104	48-49	0.13663508741556285
1104	50-51	0.0698561276691052
1104	52-53	0.0396099449257008
1104	54-55	0.1703694688956574
1104	56-57	0.019607172442348997
1104	58-59	0.03547869215238819
1104	60-61	0.13140945561828943
1104	62-63	0.06837157864607946
1104	64-65	0.03911967118110482
1104	66-67	0.07876352833081057
1104	68-69	0.08702866446398616
1104	70-71	0.05416148480129124
1104	72-73	0.08638710525765703
1104	74-75	0.055555314617606655
1104	76-77	-0.012514055508397348
1104	78-79	0.11633968956541452
1104	80-81	0.009622347188631863
1104	82-83	0.004256379390895404
1104	84-85	0.03615379651372308
1104	86-87	0.07815450216213549
1104	88-89	0.01391514520442172
1104	90-91	-0.035607167036999954
1104	92-93	0.0044752871546975825
1104	94-95	-0.006622564267637188
1104	96-97	-0.048105095314284085
1104	98-99	0.13722272295934346
1104	100-101	0.12663943540655254
1105	1	-0.2830357482534609
1105	2	-0.41296394056194785
1105	3	-0.8635886803796993
1105	4	-0.7248747791349146
1105	5	-0.6593243508667896
1105	6	-0.9420921282446386
1105	7	-0.9278592053460457
1105	8	-0.7960626927420691
1105	9	-0.7845435268571705
1105	10-11	-0.7749876993348579
1105	12-13	-0.2011405686338108
1105	14-15	-0.1125193843465695
1105	16-17	-0.043800229416994796
1105	18-19	-0.022139639739407357
1105	20-21	7.278942987198889E-5
1105	22-23	-0.06098905977567881
1105	24-25	-0.023755415820495784
1105	26-27	-0.05036011966546994
1105	28-29	-0.0539285370809921
1105	30-31	0.0010031610790193213
1105	32-33	0.09879798892713154
1105	34-35	0.07787419740123624
1105	36-37	0.05146539008634221
1105	38-39	-0.06637623883279531
1105	40-41	-0.09870678502032604
1105	42-43	-0.03368026782789002
1105	44-45	0.017914363020757662
1105	46-47	0.009454629773792078
1105	48-49	0.10684876865791892
1105	50-51	0.04168348184757775
1105	52-53	0.018387261533135302
1105	54-55	0.1791437275571397
1105	56-57	-0.02473597973539654
1105	58-59	-0.009361269721587462
1105	60-61	0.08231106662766052
1105	62-63	7.232830838930226E-4
1105	64-65	0.024389391621248535
1105	66-67	0.013219591205718473
1105	68-69	0.09608474311914961
1105	70-71	-0.038750966308306545
1105	72-73	0.05110343260022887
1105	74-75	0.02573686891089011
1105	76-77	0.03323950087659
1105	78-79	0.11926122436722864
1105	80-81	0.0029335098568807894
1105	82-83	0.06510990589920596
1105	84-85	0.09041060528516454
1105	86-87	0.11778163746301118
1105	88-89	-0.07772743656175152
1105	90-91	-0.09622759941115078
1105	92-93	-0.04585875309081189
1105	94-95	-0.03819122294473232
1105	96-97	-0.05189940714722496
1105	98-99	0.008631679347608667
1105	100-101	0.083694354248955
1106	1	-0.2617567567310033
1106	2	-0.4116014617423005
1106	3	-0.7042230030207435
1106	4	-0.641581238508806
1106	5	-0.46977394717588083
1106	6	-0.7442392638371373
1106	7	-0.7254752952975707
1106	8	-0.7041864568376326
1106	9	-0.7321238995953436
1106	10-11	-0.6732145687847861
1106	12-13	-0.3145627600173171
1106	14-15	-0.2596398636705004
1106	16-17	-0.036659452331953446
1106	18-19	-0.08141341375619504
1106	20-21	-0.005395850463720819
1106	22-23	-0.06031129668295421
1106	24-25	9.416839483264994E-4
1106	26-27	-0.08412826970544529
1106	28-29	-0.08884392090202198
1106	30-31	-0.1048099372088771
1106	32-33	0.023814115517154733
1106	34-35	-0.04927025008503705
1106	36-37	-0.026613293378609626
1106	38-39	-0.15258065291667577
1106	40-41	-0.16595044650723878
1106	42-43	-0.06557874608664349
1106	44-45	-0.0837738085704487
1106	46-47	-5.605984750118864E-4
1106	48-49	0.032501240644094764
1106	50-51	0.0651490914089905
1106	52-53	-0.01721132698042993
1106	54-55	0.13079612991754175
1106	56-57	0.005653281313527714
1106	58-59	0.042428975124629176
1106	60-61	0.11865171433260713
1106	62-63	0.006641750690860704
1106	64-65	0.02639965086933671
1106	66-67	0.0628184809179757
1106	68-69	0.03202122606602842
1106	70-71	0.0045491933407291185
1106	72-73	0.04191977014342285
1106	74-75	0.018695031795324724
1106	76-77	-0.09992715959285192
1106	78-79	0.12897876537148534
1106	80-81	0.02629074993323144
1106	82-83	-0.0058364970143287564
1106	84-85	0.03132218058079417
1106	86-87	0.04150184765015297
1106	88-89	-0.05940160605508993
1106	90-91	-0.053844980930719544
1106	92-93	-0.10107584969549777
1106	94-95	-0.022271368721469287
1106	96-97	-0.0011481618815807337
1106	98-99	0.04922721949997566
1106	100-101	0.025410560586983877
1107	1	-0.5384366462989476
1107	2	-0.1863439660238484
1107	3	-0.750581203103394
1107	4	-0.6968074342464163
1107	5	-0.5184088665197706
1107	6	-0.5804815955810554
1107	7	-0.5499953346812063
1107	8	-0.5135713078542281
1107	9	-0.45100238705332174
1107	10-11	-0.44460754053266527
1107	12-13	-0.4751626108634639
1107	14-15	-0.5134830073280625
1107	16-17	-0.06950918192332978
1107	18-19	-6.562436763530854E-4
1107	20-21	0.0302879916213854
1107	22-23	0.02296806257348294
1107	24-25	0.10973635858582043
1107	26-27	0.054545995394889246
1107	28-29	-0.0034654734137689047
1107	30-31	-0.10518427708548472
1107	32-33	0.16893708172111133
1107	34-35	0.0020578112319071806
1107	36-37	-0.013544602688519092
1107	38-39	-0.09588168931855989
1107	40-41	-0.10590359332771015
1107	42-43	-0.07544081797791335
1107	44-45	-0.03710162424078334
1107	46-47	0.07135484321257479
1107	48-49	0.13559229387451666
1107	50-51	0.08254434317333192
1107	52-53	0.010074141319577734
1107	54-55	0.22565116573782262
1107	56-57	0.019837448674010716
1107	58-59	0.038905441986941014
1107	60-61	0.11788363207465835
1107	62-63	0.0028442960618662028
1107	64-65	0.03993674872917552
1107	66-67	0.09690154230960246
1107	68-69	0.1663536025661969
1107	70-71	-0.02539859490139662
1107	72-73	0.04270710910751063
1107	74-75	0.04857023276262851
1107	76-77	-0.01103287731425695
1107	78-79	0.19401181205437723
1107	80-81	0.005370772532899082
1107	82-83	-0.08156535977809654
1107	84-85	0.06298185210027896
1107	86-87	0.016931728498818188
1107	88-89	-0.005543184034337401
1107	90-91	-0.03479647149211473
1107	92-93	-0.00905696498684705
1107	94-95	0.015221944802604526
1107	96-97	5.165465793055546E-4
1107	98-99	0.13578177187982732
1107	100-101	0.12098101369856096
1108	1	-0.7118007640699417
1108	2	-0.3220104015814229
1108	3	-1.0018169102235746
1108	4	-0.7165589163782684
1108	5	-0.40430121759430904
1108	6	-0.7093124840079881
1108	7	-0.6341524040372946
1108	8	-0.5479324188507988
1108	9	-0.5379718400080904
1108	10-11	-0.5751314257651075
1108	12-13	-0.6713322869553409
1108	14-15	-0.7497789157154031
1108	16-17	-0.1516255501608086
1108	18-19	-0.0023541198878831437
1108	20-21	0.04395174222934628
1108	22-23	0.03631273733505225
1108	24-25	0.14505359753709968
1108	26-27	0.0858717820444781
1108	28-29	-0.005335964749335176
1108	30-31	0.005015163972174719
1108	32-33	0.11004383900139203
1108	34-35	0.0190365242586239
1108	36-37	0.04016184800752143
1108	38-39	-0.07648372038975282
1108	40-41	-0.047376535636644235
1108	42-43	0.021089533489679013
1108	44-45	0.08253304530868633
1108	46-47	0.06030115138883474
1108	48-49	0.14476849487888188
1108	50-51	0.10438101224152518
1108	52-53	0.0388722013455407
1108	54-55	0.203062073300039
1108	56-57	0.07524957733894411
1108	58-59	0.14405365364213196
1108	60-61	0.15220716292741088
1108	62-63	0.09618267816302506
1108	64-65	0.057665145049512034
1108	66-67	0.1050012177356976
1108	68-69	0.15936627646316737
1108	70-71	0.062094583246867785
1108	72-73	0.10351298743470494
1108	74-75	0.07222205316796959
1108	76-77	0.16111722992671673
1108	78-79	0.23056987788674377
1108	80-81	0.1654002113928854
1108	82-83	0.10670631282408749
1108	84-85	0.13238451917429472
1108	86-87	0.1489136834325251
1108	88-89	0.009165377738995062
1108	90-91	-0.023681883644513846
1108	92-93	0.06233890372406137
1108	94-95	0.12449891774841149
1108	96-97	0.10906614112525403
1108	98-99	0.18485600177024253
1108	100-101	0.07880971252104274
1109	1	-0.36055477915745726
1109	2	-0.21346699022877758
1109	3	-0.7190032805532311
1109	4	-0.5285804046113469
1109	5	-0.3504951020128857
1109	6	-0.6709947685908304
1109	7	-0.5548180223959065
1109	8	-0.6294963940099549
1109	9	-0.3943333235878086
1109	10-11	-0.5236768983391542
1109	12-13	-0.46219209735419753
1109	14-15	-0.39756364924788556
1109	16-17	-0.13923573571758396
1109	18-19	-0.001718420470183446
1109	20-21	0.11983277774325529
1109	22-23	0.0637994174725236
1109	24-25	0.11171029642856922
1109	26-27	0.04351336999695121
1109	28-29	-0.024307907153811925
1109	30-31	2.9348351458224897E-4
1109	32-33	0.15085133809961349
1109	34-35	-0.01593656665216514
1109	36-37	0.014983336366860556
1109	38-39	-0.055650447982074525
1109	40-41	-0.12181660777918069
1109	42-43	-0.007422188052295553
1109	44-45	0.038221877777495195
1109	46-47	0.14883244905387727
1109	48-49	0.22230831513389404
1109	50-51	0.13452977814576883
1109	52-53	0.07260369720873427
1109	54-55	0.2684280973347697
1109	56-57	0.1280477773911457
1109	58-59	0.1261038316853984
1109	60-61	0.07630618138984602
1109	62-63	0.002157655965838501
1109	64-65	0.05245487940229765
1109	66-67	0.15765411528626316
1109	68-69	0.22248355931633768
1109	70-71	0.03561152327998229
1109	72-73	0.0655394035710728
1109	74-75	0.10000377509184233
1109	76-77	0.29885912274106374
1109	78-79	0.34025082799005446
1109	80-81	0.14005660132009012
1109	82-83	0.14976464102082332
1109	84-85	0.16651744740212138
1109	86-87	0.2298997468117321
1109	88-89	-0.004755529027640648
1109	90-91	-0.0696870507936751
1109	92-93	0.0659683621059699
1109	94-95	0.13291308164730253
1109	96-97	0.037583820776575294
1109	98-99	0.19417180067033968
1109	100-101	0.17825271137485998
1110	1	-0.39569858563592675
1110	2	-0.08867102700118679
1110	3	-0.558764880832662
1110	4	-0.31817307126058836
1110	5	-0.32639434884029583
1110	6	-0.46813014026028554
1110	7	-0.409175182036968
1110	8	-0.2717958892084411
1110	9	-0.16991754320748242
1110	10-11	-0.10762992053523135
1110	12-13	-0.04696840947384118
1110	14-15	0.015162521801755702
1110	16-17	0.0914780557605539
1110	18-19	0.033064357712461856
1110	20-21	0.10518279246205964
1110	22-23	0.16217814692518573
1110	24-25	0.19787572925801555
1110	26-27	0.1937569998033979
1110	28-29	0.09065169696843611
1110	30-31	0.14211619551443988
1110	32-33	0.1765311139097605
1110	34-35	0.13895976093343876
1110	36-37	0.08962785694937025
1110	38-39	0.07945382587445948
1110	40-41	0.07782590383017407
1110	42-43	0.15973411261141024
1110	44-45	0.1683629163980953
1110	46-47	0.20262421313064038
1110	48-49	0.23893965588593602
1110	50-51	0.22237182949490375
1110	52-53	0.06633253567366637
1110	54-55	0.2465863875217167
1110	56-57	0.177747628190005
1110	58-59	0.19891487241084604
1110	60-61	0.27318575310999194
1110	62-63	0.15951976614143604
1110	64-65	0.214480141414505
1110	66-67	0.2873964819976109
1110	68-69	0.2564960331606656
1110	70-71	0.18349490157128656
1110	72-73	0.1236477900210673
1110	74-75	0.20069315146484712
1110	76-77	0.20446781700458416
1110	78-79	0.28744346222834594
1110	80-81	0.11818394619285044
1110	82-83	0.12136558849866219
1110	84-85	0.2650589267564456
1110	86-87	0.2918473584464891
1110	88-89	0.20427468976833296
1110	90-91	0.10848170891735975
1110	92-93	0.14785700999690476
1110	94-95	0.19286843296183775
1110	96-97	0.1125642800922293
1110	98-99	0.2613701921756686
1110	100-101	0.20492561022903288
1111	1	-0.09619128622405171
1111	2	-0.10830809277923237
1111	3	-0.3747827896107907
1111	4	-0.2760704439874928
1111	5	-0.1035298590734186
1111	6	-0.1848870071565898
1111	7	-0.10430738648337012
1111	8	-0.03523921619160575
1111	9	0.017913232756484376
1111	10-11	-0.00547856714997863
1111	12-13	0.08272143311154423
1111	14-15	0.05940642479297509
1111	16-17	0.11883492915840321
1111	18-19	0.09478254026810617
1111	20-21	0.1339671292290845
1111	22-23	0.14198682289853082
1111	24-25	0.16275840684792797
1111	26-27	0.10389432361328232
1111	28-29	0.05712568068290125
1111	30-31	0.08159027250378159
1111	32-33	0.255951466285552
1111	34-35	0.16058059182633144
1111	36-37	0.16676957492050093
1111	38-39	0.11912215517872227
1111	40-41	0.023380783418701867
1111	42-43	0.12527964785687118
1111	44-45	0.11822393946901144
1111	46-47	0.1872972846947789
1111	48-49	0.21881786961754557
1111	50-51	0.11146848974092194
1111	52-53	0.06897680636555492
1111	54-55	0.29325257153214324
1111	56-57	0.15229494246968045
1111	58-59	0.20989593570771348
1111	60-61	0.22606917293033035
1111	62-63	0.2101505916436821
1111	64-65	0.22437714267089603
1111	66-67	0.24251933812352888
1111	68-69	0.2885611100279135
1111	70-71	0.1647027837153061
1111	72-73	0.17388711993358896
1111	74-75	0.17437421961290767
1111	76-77	0.30681476728500456
1111	78-79	0.3621016831115469
1111	80-81	0.15271341044418563
1111	82-83	0.1449819562542558
1111	84-85	0.20033623196582084
1111	86-87	0.21865434366988268
1111	88-89	0.16758813610644552
1111	90-91	0.09082434254726479
1111	92-93	0.1615313577343187
1111	94-95	0.19492514022790175
1111	96-97	0.20384936593505643
1111	98-99	0.3473262742969041
1111	100-101	0.3416483964409949
1112	1	0.13341002339152652
1112	2	-0.015692061408124403
1112	3	0.009235300542144387
1112	4	0.022253719775065406
1112	5	0.08079905182833613
1112	6	0.16583224148778442
1112	7	0.15160868267136607
1112	8	0.18972011928938315
1112	9	0.15914412441604497
1112	10-11	0.13177758306979825
1112	12-13	0.11302586214090127
1112	14-15	0.17404302624730406
1112	16-17	0.25570956240230913
1112	18-19	0.18737487759847227
