##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	26-27	0.06566318115925185
1103	28-29	0.09387935883710696
1103	30-31	0.11065966507363356
1103	32-33	0.10325180293430236
1103	34-35	0.03872422812003151
1103	36-37	0.06465671277302931
1103	38-39	0.05297173723917581
1103	40-41	0.07791983189677154
1103	42-43	0.06883664537937761
1103	44-45	0.11268107951654116
1103	46-47	0.08781164508300066
1103	48-49	0.07672164803206272
1103	50-51	0.03097782587279596
1103	52-53	0.049775913989137166
1103	54-55	0.0401369130154805
1103	56-57	0.07939459359885603
1103	58-59	0.0631269278513642
1103	60-61	0.0263962068421435
1103	62-63	0.10753161710344017
1103	64-65	0.08614562932008596
1103	66-67	0.09727278401899042
1103	68-69	0.1062121674076053
1103	70-71	0.16431597144318744
1103	72-73	0.12852180268234292
1103	74-75	0.10461387695843172
1103	76-77	0.11437994313941857
1103	78-79	0.1826165059431517
1103	80-81	0.17767877897289708
1103	82-83	0.12310864731153259
1103	84-85	0.19215281157033814
1103	86-87	0.11150793171418627
1103	88-89	0.30892596491491986
1103	90-91	0.24534740891878215
1103	92-93	0.27804827307097213
1103	94-95	0.3227223654488469
1103	96-97	0.24296733043330931
1103	98-99	0.44142667967970795
1103	100-101	0.25658599881690236
1104	1	-0.03683235113411243
1104	2	0.01748870511464773
1104	3	-0.2015720628750799
1104	4	0.025822511998192965
1104	5	0.14601900595760497
1104	6	0.1201125072227569
1104	7	-0.04442406955397615
1104	8	0.03318435424959887
1104	9	0.0013726998466836449
1104	10-11	0.055287786432302255
1104	12-13	0.03517578061885018
1104	14-15	0.03815127323750289
1104	16-17	0.037440340165410646
1104	18-19	0.09571206075881378
1104	20-21	0.06869547469152337
1104	22-23	0.0546101299375934
1104	24-25	0.036370579107966705
1104	26-27	0.06254903074331963
1104	28-29	0.08153693956583652
1104	30-31	0.06682734388991207
1104	32-33	0.08497305944340638
1104	34-35	0.06563724882018107
1104	36-37	0.06406479068908055
1104	38-39	0.06433886702617997
1104	40-41	0.05706602822944262
1104	42-43	0.07196979491163091
1104	44-45	0.13323422612783986
1104	46-47	0.10543868978987803
1104	48-49	0.06875674982266133
1104	50-51	0.054078182677862685
1104	52-53	0.06942975802600415
1104	54-55	0.031162825121988647
1104	56-57	0.09450099142063095
1104	58-59	0.07685599371075824
1104	60-61	0.07067618280630228
1104	62-63	0.12110892119341088
1104	64-65	0.11782308324274027
1104	66-67	0.08726812616290403
1104	68-69	0.12272763007469933
1104	70-71	0.1768956355901139
1104	72-73	0.15303012617416556
1104	74-75	0.13231120302895505
1104	76-77	0.14604525123957757
1104	78-79	0.17022302721586158
1104	80-81	0.20623326125915042
1104	82-83	0.18373842207474667
1104	84-85	0.166921289247
1104	86-87	0.14549259955912675
1104	88-89	0.2874827807802447
1104	90-91	0.2867600967179058
1104	92-93	0.3518533437824942
1104	94-95	0.3299794244312082
1104	96-97	0.254079391514054
1104	98-99	0.4551530268624191
1104	100-101	0.2409563118485849
1105	1	-0.042915454607893366
1105	2	-0.0010038475236271438
1105	3	-0.1475934332202229
1105	4	0.04842935013228811
1105	5	0.13811594675663486
1105	6	0.060644911517293565
1105	7	-0.08503148959925966
1105	8	0.1096043105841602
1105	9	0.03224598756566621
1105	10-11	0.05941066546589013
1105	12-13	0.05842429991340481
1105	14-15	0.05725570686498571
1105	16-17	0.08273189821402127
1105	18-19	0.06328247383640218
1105	20-21	0.05717064273118666
1105	22-23	0.039535813130676445
1105	24-25	0.024540165579068685
1105	26-27	-0.010510316526307406
1105	28-29	0.02414806975209416
1105	30-31	0.0710042997354563
1105	32-33	0.039541871921834115
1105	34-35	0.03722356441935659
1105	36-37	0.039519885922018716
1105	38-39	0.04993029920503034
1105	40-41	0.03350039074046407
1105	42-43	0.04676735830162215
1105	44-45	0.08643733452073121
1105	46-47	0.06110103835725056
1105	48-49	0.03909073210741809
1105	50-51	0.026212261826366046
1105	52-53	0.04331168352686632
1105	54-55	0.024189528283265815
1105	56-57	0.03658696659812222
1105	58-59	0.0181016165789174
1105	60-61	0.022316320674825363
1105	62-63	0.027893209607420033
1105	64-65	0.050104448627322995
1105	66-67	0.01758801327540027
1105	68-69	0.009866909407463709
1105	70-71	0.10297947853051426
1105	72-73	0.09308144687954467
1105	74-75	0.03868609449839511
1105	76-77	0.10419571027845365
1105	78-79	0.0939436068842312
1105	80-81	0.17019141537701188
1105	82-83	0.09503634496758906
1105	84-85	0.08727267127051164
