##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	29_4E_fox_S21_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4827433
Total Bases	487.5 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	24-25	0.11668467051857334
1103	26-27	0.026743534987055284
1103	28-29	0.11419271675415388
1103	30-31	0.09332596866903486
1103	32-33	0.0746019216747058
1103	34-35	0.03411698372757144
1103	36-37	0.0898478370037381
1103	38-39	0.07116589570014753
1103	40-41	0.030526205793286465
1103	42-43	0.07835765640810166
1103	44-45	0.17166034289560628
1103	46-47	0.12268016226144596
1103	48-49	0.10295357053263388
1103	50-51	0.07737861391797196
1103	52-53	0.1769427165715669
1103	54-55	0.09725148667160965
1103	56-57	0.06733436758305089
1103	58-59	0.1033998095040971
1103	60-61	0.10379499810683512
1103	62-63	0.1716662256129311
1103	64-65	0.13537703086509367
1103	66-67	0.14274295768278478
1103	68-69	0.17830303287170324
1103	70-71	0.2841704886750591
1103	72-73	0.17309932366306668
1103	74-75	0.1577825552947516
1103	76-77	0.12530855513224992
1103	78-79	0.23962784160323025
1103	80-81	0.2685594477552229
1103	82-83	0.20816373253462217
1103	84-85	0.21193757945502512
1103	86-87	0.20782455062524718
1103	88-89	0.3361212668390081
1103	90-91	0.31958295213290455
1103	92-93	0.419242623609712
1103	94-95	0.5168754367907127
1103	96-97	0.395206255626114
1103	98-99	0.66935914301704
1103	100-101	0.5016421931130424
1104	1	-0.10091501463591257
1104	2	-0.02892954355609234
1104	3	-0.09653782203823624
1104	4	0.012129168152995362
1104	5	0.16256982779238172
1104	6	0.05773907373048104
1104	7	0.1209972652922886
1104	8	0.1391901480225144
1104	9	0.048642538047083406
1104	10-11	0.10060134492538708
1104	12-13	0.0031875745090843566
1104	14-15	0.08401378925722014
1104	16-17	0.0724462201603302
1104	18-19	0.08420486640797264
1104	20-21	0.12152005882364136
1104	22-23	0.14082902857352053
1104	24-25	0.054218025620421884
1104	26-27	0.07138083803554451
1104	28-29	0.10495613228401623
1104	30-31	0.09794420661851433
1104	32-33	0.08393972162632934
1104	34-35	0.08050038276004301
1104	36-37	0.11705819013420893
1104	38-39	0.07758739235927692
1104	40-41	0.07776829427933762
1104	42-43	0.1460501578582054
1104	44-45	0.20692143893793968
1104	46-47	0.09849137218137116
1104	48-49	0.10794304048543069
1104	50-51	0.029233321795004485
1104	52-53	0.1252801253955269
1104	54-55	0.1287832984341577
1104	56-57	0.13579403298296455
1104	58-59	0.1374791354073608
1104	60-61	0.1520460114152229
1104	62-63	0.13615815728149272
1104	64-65	0.14460064107936432
1104	66-67	0.17325973749418466
1104	68-69	0.15652688438541418
1104	70-71	0.2482484655814332
1104	72-73	0.23253647981475467
1104	74-75	0.1673797317926713
1104	76-77	0.2280724516324284
1104	78-79	0.30471012905682926
1104	80-81	0.319873796875072
1104	82-83	0.24619643363083554
1104	84-85	0.2995436093897297
1104	86-87	0.23481743568446234
1104	88-89	0.38936270009799756
1104	90-91	0.4196221463284715
1104	92-93	0.4376895454675065
1104	94-95	0.41750284249053493
1104	96-97	0.4474587683024751
1104	98-99	0.5399627363430639
1104	100-101	0.3754364491005404
1105	1	-0.05593165315086068
1105	2	-0.0698101871520862
1105	3	-0.20871004934983972
1105	4	0.0560600169038068
1105	5	0.21359925716232198
1105	6	0.17637804958827985
1105	7	0.04429971879058314
1105	8	0.08827848760892465
1105	9	0.0704465032380881
1105	10-11	0.04633034936458813
1105	12-13	0.057480469255970945
1105	14-15	0.10648813990309947
1105	16-17	0.13107942544741036
1105	18-19	0.07312579780143835
1105	20-21	0.1324483204424567
1105	22-23	0.049547408176493946
1105	24-25	0.0019408833636376244
1105	26-27	0.048723642703784265
1105	28-29	0.09245150777070421
1105	30-31	0.09012281767805064
1105	32-33	0.0948137219284817
1105	34-35	0.141554178083652
1105	36-37	0.09745771564102768
1105	38-39	0.1526887044828058
1105	40-41	0.0855262837242563
1105	42-43	0.0764785794762588
1105	44-45	0.20476469353982907
1105	46-47	0.09479568175735409
1105	48-49	0.09228855600253638
1105	50-51	0.09391505524588695
1105	52-53	0.1148239669713007
1105	54-55	0.03890760578453012
1105	56-57	0.13138091440801247
1105	58-59	0.06789690482872146
1105	60-61	0.05990129272567657
1105	62-63	0.08198608656257989
1105	64-65	0.11191964755060013
1105	66-67	0.027951175799209693
1105	68-69	0.03594161160428655
1105	70-71	0.10190155803308443
1105	72-73	0.1253993890713403
1105	74-75	0.0995151273768684
1105	76-77	0.1914651232887934
1105	78-79	0.20746430588047815
1105	80-81	0.2668218289709543
1105	82-83	0.1386836772197526
