##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S21_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4571904
Total Bases	455 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1103	26-27	0.1253659140076948
1103	28-29	0.1436503469670498
1103	30-31	0.17105847041256084
1103	32-33	0.19418809086232613
1103	34-35	0.12795255770004843
1103	36-37	0.11377360484091525
1103	38-39	0.1509419566102892
1103	40-41	0.1828056908508131
1103	42-43	0.15179795785608974
1103	44-45	0.2028782080926277
1103	46-47	0.11276184890866858
1103	48-49	0.10876641747451998
1103	50-51	0.11913485283790948
1103	52-53	0.18961019551036884
1103	54-55	0.13067780831874387
1103	56-57	0.16655385976811488
1103	58-59	0.13175171337238822
1103	60-61	0.17020220182060797
1103	62-63	0.19263739646397227
1103	64-65	0.16295568263709725
1103	66-67	0.17555957327040517
1103	68-69	0.21289377059158454
1103	70-71	0.23835943156829842
1103	72-73	0.2475603939909803
1103	74-75	0.25450009826010955
1103	76-77	0.23408839387666802
1103	78-79	0.19639126046555333
1103	80-81	0.32782671459943913
1103	82-83	0.25048210297970996
1103	84-85	0.22734555594306727
1103	86-87	0.2792743827743891
1103	88-89	0.4285644153842938
1103	90-91	0.32750549523436945
1103	92-93	0.43206330148227323
1103	94-95	0.3884264802588575
1103	96-97	0.3953908133382811
1103	98-99	0.5154148790635915
1103	100-101	0.356012716479853
1104	1	-0.07998495783951753
1104	2	-0.09645597190126054
1104	3	-0.06736648328297434
1104	4	-0.010233197817498763
1104	5	0.13635423405773395
1104	6	0.0681643267434282
1104	7	0.0821723370837617
1104	8	0.0536698458946816
1104	9	-0.04980991743416752
1104	10-11	0.004618354537846869
1104	12-13	-0.018271832097475738
1104	14-15	0.019341804710776955
1104	16-17	0.10374057334495745
1104	18-19	0.048099204984289656
1104	20-21	0.03787025538163391
1104	22-23	0.071929082340084
1104	24-25	0.05339681295988896
1104	26-27	0.06450111812345227
1104	28-29	0.04882808436375541
1104	30-31	0.11823825050680625
1104	32-33	0.11946866622731989
1104	34-35	0.044803816902067695
1104	36-37	0.042130916824604014
1104	38-39	0.03984618130579065
1104	40-41	0.060520347263036456
1104	42-43	0.043548011746423754
1104	44-45	0.1340550363400581
1104	46-47	0.06591413153916648
1104	48-49	0.07479740748778596
1104	50-51	0.029093790501299566
1104	52-53	0.08179731045161986
1104	54-55	0.01894096521075994
1104	56-57	0.14972246043441828
1104	58-59	0.06990247614667311
1104	60-61	0.1162445724064014
1104	62-63	0.06778284741323404
1104	64-65	0.127602067236829
1104	66-67	0.15299743739352323
1104	68-69	0.14527701078171162
1104	70-71	0.15369878768593281
1104	72-73	0.1524863299676511
1104	74-75	0.1256232195397189
1104	76-77	0.12538433352472822
1104	78-79	0.22312858028463722
1104	80-81	0.20820015943247938
1104	82-83	0.1342309580072012
1104	84-85	0.22424816004635062
1104	86-87	0.20046293601571108
1104	88-89	0.3371322575012172
1104	90-91	0.29671686875249037
1104	92-93	0.35634052057352505
1104	94-95	0.4325297160219037
1104	96-97	0.27232188244275335
1104	98-99	0.48873009545923907
1104	100-101	0.2635292693505775
1105	1	-0.09396927813099865
1105	2	-0.1250031629427717
1105	3	-0.15252365977090676
1105	4	-0.003388153018555329
1105	5	0.10562676260507686
1105	6	0.05316723343296559
1105	7	0.08938433401509371
1105	8	0.16095701102531024
1105	9	0.031267177511601574
1105	10-11	0.09578251389443437
1105	12-13	0.05669387454089758
1105	14-15	0.10562749528105542
1105	16-17	0.11381112986527597
1105	18-19	0.0935965926803064
1105	20-21	0.09204639550233651
1105	22-23	0.07305620269809054
1105	24-25	0.029391366904604865
1105	26-27	-0.019623060856766017
1105	28-29	0.05498478419796271
1105	30-31	0.04357324763728343
1105	32-33	0.05961278971253847
1105	34-35	0.02429386245827203
1105	36-37	0.010897616352195882
1105	38-39	0.0794337796731952
1105	40-41	0.05207068523289138
1105	42-43	0.005324798380918594
1105	44-45	0.10361079329878464
1105	46-47	0.08498867859984927
1105	48-49	0.034368549252128844
1105	50-51	0.012994588461914702
1105	52-53	0.07605259086567173
1105	54-55	0.04124771542232253
1105	56-57	0.021189992776960764
1105	58-59	0.07977164247140678
1105	60-61	0.04757215010135951
1105	62-63	0.10693742563849185
1105	64-65	0.1455376950970475
1105	66-67	0.11659706192597952
1105	68-69	0.029836101666319337
1105	70-71	0.028079403211727083
1105	72-73	0.08353387418876679
1105	74-75	0.10988352322620187
1105	76-77	0.169286119600649
1105	78-79	0.22958455687966506
1105	80-81	0.21697348387203164
1105	82-83	0.21786326125211986
1105	84-85	0.16892753437979735
1105	86-87	0.16358689621304734
1105	88-89	0.30449098603542524
1105	90-91	0.2511710158097671
1105	92-93	0.21679538105276208
1105	94-95	0.27538590163564436
1105	96-97	0.24537777458401422
1105	98-99	0.41014653018810776
1105	100-101	0.19520272625482704
1106	1	-0.043326625762436066
1106	2	-0.009112795863046586
1106	3	0.009999036223298674
1106	4	0.05228478596811925
1106	5	0.07632262234665887
1106	6	0.10658029197237795
1106	7	0.11100247443783928
1106	8	0.03187042461711087
1106	9	-0.03895368895163642
1106	10-11	0.0056787442810701805
1106	12-13	0.06493368958596335
1106	14-15	0.02809315435470694
1106	16-17	0.046729778945532985
1106	18-19	0.07395344435692408
1106	20-21	0.07881888803294146
1106	22-23	0.06768195814042599
1106	24-25	-0.006905446124655157
1106	26-27	-0.00744934401970454
1106	28-29	0.031211389661997657
1106	30-31	0.12214372482465308
1106	32-33	0.09579088918681578
1106	34-35	0.03265523268657233
1106	36-37	0.06732797018992187
1106	38-39	0.09832539733483969
1106	40-41	0.09265052824741105
1106	42-43	0.04271979433545425
1106	44-45	0.13955120467480242
1106	46-47	0.08576378285359709
1106	48-49	0.10887793173121452
1106	50-51	0.10056708702935424
1106	52-53	0.08956014006074042
1106	54-55	0.05598603548281034
1106	56-57	0.04147547736398138
1106	58-59	-0.0018192990412373433
1106	60-61	0.045665351700314716
1106	62-63	0.1195181382024586
1106	64-65	0.08611454141752972
1106	66-67	0.061724762319258275
1106	68-69	0.08553167804234363
1106	70-71	0.20239414973232073
